ID,Treatment,Bio_Rep,Plant,Concentration,Time_Inoc,Time_Measurement,Time_Inoc2,Time_Measurement2,DAI,Date,Root_Length,Comment,No.growth
3OMG_R1_12_7.5mM_D14_D19,3OMG,R1,12,7.5mM,D14,D19,14,19,5,24.09.25,NA,,No growth
Water_R1_1_7.5mM_D14_D19,Water,R1,1,7.5mM,D14,D19,14,19,5,24.09.25,49.881,,
Water_R1_2_7.5mM_D14_D19,Water,R1,2,7.5mM,D14,D19,14,19,5,24.09.25,50.159,,
Water_R1_3_7.5mM_D14_D19,Water,R1,3,7.5mM,D14,D19,14,19,5,24.09.25,45.625,,
Water_R1_4_7.5mM_D14_D19,Water,R1,4,7.5mM,D14,D19,14,19,5,24.09.25,42.149,,
Water_R1_5_7.5mM_D14_D19,Water,R1,5,7.5mM,D14,D19,14,19,5,24.09.25,46.941,,
Water_R1_6_7.5mM_D14_D19,Water,R1,6,7.5mM,D14,D19,14,19,5,24.09.25,44.822,,
Water_R1_7_7.5mM_D14_D19,Water,R1,7,7.5mM,D14,D19,14,19,5,24.09.25,48.07,,
Water_R1_8_7.5mM_D14_D19,Water,R1,8,7.5mM,D14,D19,14,19,5,24.09.25,46.627,,
Water_R1_9_7.5mM_D14_D19,Water,R1,9,7.5mM,D14,D19,14,19,5,24.09.25,46.765,,
Water_R1_10_7.5mM_D14_D19,Water,R1,10,7.5mM,D14,D19,14,19,5,24.09.25,41.831,,
Water_R1_11_7.5mM_D14_D19,Water,R1,11,7.5mM,D14,D19,14,19,5,24.09.25,46.024,,
Water_R1_12_7.5mM_D14_D19,Water,R1,12,7.5mM,D14,D19,14,19,5,24.09.25,40.209,,
3OMG_R1_1_7.5mM_D0_D21,3OMG,R0,1,7.5mM,D0,D21,0,21,21,26.09.25,48.57,,
3OMG_R1_2_7.5mM_D0_D21,3OMG,R0,2,7.5mM,D0,D21,0,21,21,26.09.25,4.237,,No growth
3OMG_R1_3_7.5mM_D0_D21,3OMG,R0,3,7.5mM,D0,D21,0,21,21,26.09.25,76.896,,
3OMG_R1_4_7.5mM_D0_D21,3OMG,R0,4,7.5mM,D0,D21,0,21,21,26.09.25,82.247,,
3OMG_R1_5_7.5mM_D0_D21,3OMG,R0,5,7.5mM,D0,D21,0,21,21,26.09.25,74.96,,
3OMG_R1_6_7.5mM_D0_D21,3OMG,R0,6,7.5mM,D0,D21,0,21,21,26.09.25,87.092,,
3OMG_R1_7_7.5mM_D0_D21,3OMG,R0,7,7.5mM,D0,D21,0,21,21,26.09.25,82.763,,
3OMG_R1_8_7.5mM_D0_D21,3OMG,R0,8,7.5mM,D0,D21,0,21,21,26.09.25,69.011,,
3OMG_R1_9_7.5mM_D0_D21,3OMG,R0,9,7.5mM,D0,D21,0,21,21,26.09.25,NA,,No growth
3OMG_R1_10_7.5mM_D0_D21,3OMG,R0,10,7.5mM,D0,D21,0,21,21,26.09.25,NA,,No growth
3OMG_R1_11_7.5mM_D0_D21,3OMG,R0,11,7.5mM,D0,D21,0,21,21,26.09.25,NA,,No growth
3OMG_R1_12_7.5mM_D0_D21,3OMG,R0,12,7.5mM,D0,D21,0,21,21,26.09.25,NA,,No growth
Water_R1_1_7.5mM_D0_D21,Water,R0,1,7.5mM,D0,D21,0,21,21,26.09.25,74.573,,
Water_R1_2_7.5mM_D0_D21,Water,R0,2,7.5mM,D0,D21,0,21,21,26.09.25,84.818,,
Water_R1_3_7.5mM_D0_D21,Water,R0,3,7.5mM,D0,D21,0,21,21,26.09.25,46.845,,
Water_R1_4_7.5mM_D0_D21,Water,R0,4,7.5mM,D0,D21,0,21,21,26.09.25,90.177,,
Water_R1_5_7.5mM_D0_D21,Water,R0,5,7.5mM,D0,D21,0,21,21,26.09.25,54.557,,
Water_R1_6_7.5mM_D0_D21,Water,R0,6,7.5mM,D0,D21,0,21,21,26.09.25,1.186,,No growth
Water_R1_7_7.5mM_D0_D21,Water,R0,7,7.5mM,D0,D21,0,21,21,26.09.25,68.245,,
Water_R1_8_7.5mM_D0_D21,Water,R0,8,7.5mM,D0,D21,0,21,21,26.09.25,3.671,,No growth
Water_R1_9_7.5mM_D0_D21,Water,R0,9,7.5mM,D0,D21,0,21,21,26.09.25,NA,,No growth
Water_R1_10_7.5mM_D0_D21,Water,R0,10,7.5mM,D0,D21,0,21,21,26.09.25,NA,,No growth
Water_R1_11_7.5mM_D0_D21,Water,R0,11,7.5mM,D0,D21,0,21,21,26.09.25,NA,,No growth
Water_R1_12_7.5mM_D0_D21,Water,R0,12,7.5mM,D0,D21,0,21,21,26.09.25,NA,,No growth
3OMG_R1_1_7.5mM_D03_D21,3OMG,R1,1,7.5mM,D03,D21,3,21,18,26.09.25,18.106,,No growth
3OMG_R1_2_7.5mM_D03_D21,3OMG,R1,2,7.5mM,D03,D21,3,21,18,26.09.25,78.523,,
3OMG_R1_3_7.5mM_D03_D21,3OMG,R1,3,7.5mM,D03,D21,3,21,18,26.09.25,83.179,,
3OMG_R1_4_7.5mM_D03_D21,3OMG,R1,4,7.5mM,D03,D21,3,21,18,26.09.25,1.713,,No growth
3OMG_R1_5_7.5mM_D03_D21,3OMG,R1,5,7.5mM,D03,D21,3,21,18,26.09.25,80.569,,
3OMG_R1_6_7.5mM_D03_D21,3OMG,R1,6,7.5mM,D03,D21,3,21,18,26.09.25,94.994,,
3OMG_R1_7_7.5mM_D03_D21,3OMG,R1,7,7.5mM,D03,D21,3,21,18,26.09.25,90.48,,
3OMG_R1_8_7.5mM_D03_D21,3OMG,R1,8,7.5mM,D03,D21,3,21,18,26.09.25,88.057,,
3OMG_R1_9_7.5mM_D03_D21,3OMG,R1,9,7.5mM,D03,D21,3,21,18,26.09.25,90.188,,
3OMG_R1_10_7.5mM_D03_D21,3OMG,R1,10,7.5mM,D03,D21,3,21,18,26.09.25,38.622,,No growth
3OMG_R1_11_7.5mM_D03_D21,3OMG,R1,11,7.5mM,D03,D21,3,21,18,26.09.25,1.214,,No growth
3OMG_R1_12_7.5mM_D03_D21,3OMG,R1,12,7.5mM,D03,D21,3,21,18,26.09.25,77.506,,
Water_R1_1_7.5mM_D03_D21,Water,R1,1,7.5mM,D03,D21,3,21,18,26.09.25,NA,Difficult to measure to long,
Water_R1_2_7.5mM_D03_D21,Water,R1,2,7.5mM,D03,D21,3,21,18,26.09.25,NA,Difficult to measure to long,
Water_R1_3_7.5mM_D03_D21,Water,R1,3,7.5mM,D03,D21,3,21,18,26.09.25,NA,Difficult to measure to long,No growth
Water_R1_4_7.5mM_D03_D21,Water,R1,4,7.5mM,D03,D21,3,21,18,26.09.25,NA,Difficult to measure to long,
Water_R1_5_7.5mM_D03_D21,Water,R1,5,7.5mM,D03,D21,3,21,18,26.09.25,NA,Difficult to measure to long,
Water_R1_6_7.5mM_D03_D21,Water,R1,6,7.5mM,D03,D21,3,21,18,26.09.25,NA,Difficult to measure to long,No growth
Water_R1_7_7.5mM_D03_D21,Water,R1,7,7.5mM,D03,D21,3,21,18,26.09.25,NA,Difficult to measure to long,
Water_R1_8_7.5mM_D03_D21,Water,R1,8,7.5mM,D03,D21,3,21,18,26.09.25,NA,Difficult to measure to long,No growth
Water_R1_9_7.5mM_D03_D21,Water,R1,9,7.5mM,D03,D21,3,21,18,26.09.25,NA,Difficult to measure to long,
Water_R1_10_7.5mM_D03_D21,Water,R1,10,7.5mM,D03,D21,3,21,18,26.09.25,NA,Difficult to measure to long,
Water_R1_11_7.5mM_D03_D21,Water,R1,11,7.5mM,D03,D21,3,21,18,26.09.25,NA,Difficult to measure to long,
Water_R1_12_7.5mM_D03_D21,Water,R1,12,7.5mM,D03,D21,3,21,18,26.09.25,NA,Difficult to measure to long,
3OMG_R1_1_7.5mM_D07_D21,3OMG,R1,1,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
3OMG_R1_2_7.5mM_D07_D21,3OMG,R1,2,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
3OMG_R1_3_7.5mM_D07_D21,3OMG,R1,3,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
3OMG_R1_4_7.5mM_D07_D21,3OMG,R1,4,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
3OMG_R1_5_7.5mM_D07_D21,3OMG,R1,5,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
3OMG_R1_6_7.5mM_D07_D21,3OMG,R1,6,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
3OMG_R1_7_7.5mM_D07_D21,3OMG,R1,7,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
3OMG_R1_8_7.5mM_D07_D21,3OMG,R1,8,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
3OMG_R1_9_7.5mM_D07_D21,3OMG,R1,9,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
3OMG_R1_10_7.5mM_D07_D21,3OMG,R1,10,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
3OMG_R1_11_7.5mM_D07_D21,3OMG,R1,11,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
3OMG_R1_12_7.5mM_D07_D21,3OMG,R1,12,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
Water_R1_1_7.5mM_D07_D21,Water,R1,1,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
Water_R1_2_7.5mM_D07_D21,Water,R1,2,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
Water_R1_3_7.5mM_D07_D21,Water,R1,3,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
Water_R1_4_7.5mM_D07_D21,Water,R1,4,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
Water_R1_5_7.5mM_D07_D21,Water,R1,5,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
Water_R1_6_7.5mM_D07_D21,Water,R1,6,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
Water_R1_7_7.5mM_D07_D21,Water,R1,7,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
Water_R1_8_7.5mM_D07_D21,Water,R1,8,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
Water_R1_9_7.5mM_D07_D21,Water,R1,9,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
Water_R1_10_7.5mM_D07_D21,Water,R1,10,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
Water_R1_11_7.5mM_D07_D21,Water,R1,11,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
Water_R1_12_7.5mM_D07_D21,Water,R1,12,7.5mM,D07,D21,7,21,14,26.09.25,NA,Difficult to measure to long,
3OMG_R1_1_7.5mM_D10_D21,3OMG,R1,1,7.5mM,D10,D21,10,21,11,26.09.25,58.424,,
3OMG_R1_2_7.5mM_D10_D21,3OMG,R1,2,7.5mM,D10,D21,10,21,11,26.09.25,60.095,,
3OMG_R1_3_7.5mM_D10_D21,3OMG,R1,3,7.5mM,D10,D21,10,21,11,26.09.25,56.851,,
3OMG_R1_4_7.5mM_D10_D21,3OMG,R1,4,7.5mM,D10,D21,10,21,11,26.09.25,59.358,,
3OMG_R1_5_7.5mM_D10_D21,3OMG,R1,5,7.5mM,D10,D21,10,21,11,26.09.25,59.193,,
3OMG_R1_6_7.5mM_D10_D21,3OMG,R1,6,7.5mM,D10,D21,10,21,11,26.09.25,66.075,,
3OMG_R1_7_7.5mM_D10_D21,3OMG,R1,7,7.5mM,D10,D21,10,21,11,26.09.25,64.32,,
3OMG_R1_8_7.5mM_D10_D21,3OMG,R1,8,7.5mM,D10,D21,10,21,11,26.09.25,57.944,,
3OMG_R1_9_7.5mM_D10_D21,3OMG,R1,9,7.5mM,D10,D21,10,21,11,26.09.25,62.294,,
3OMG_R1_10_7.5mM_D10_D21,3OMG,R1,10,7.5mM,D10,D21,10,21,11,26.09.25,64.694,,
3OMG_R1_11_7.5mM_D10_D21,3OMG,R1,11,7.5mM,D10,D21,10,21,11,26.09.25,64.356,,
3OMG_R1_12_7.5mM_D10_D21,3OMG,R1,12,7.5mM,D10,D21,10,21,11,26.09.25,65.283,,
Water_R1_1_7.5mM_D10_D21,Water,R1,1,7.5mM,D10,D21,10,21,11,26.09.25,75.168,,
Water_R1_2_7.5mM_D10_D21,Water,R1,2,7.5mM,D10,D21,10,21,11,26.09.25,72.401,,
Water_R1_3_7.5mM_D10_D21,Water,R1,3,7.5mM,D10,D21,10,21,11,26.09.25,75.647,,
Water_R1_4_7.5mM_D10_D21,Water,R1,4,7.5mM,D10,D21,10,21,11,26.09.25,70.439,,
Water_R1_5_7.5mM_D10_D21,Water,R1,5,7.5mM,D10,D21,10,21,11,26.09.25,76.445,,
Water_R1_6_7.5mM_D10_D21,Water,R1,6,7.5mM,D10,D21,10,21,11,26.09.25,74.853,,
Water_R1_7_7.5mM_D10_D21,Water,R1,7,7.5mM,D10,D21,10,21,11,26.09.25,81.737,,
Water_R1_8_7.5mM_D10_D21,Water,R1,8,7.5mM,D10,D21,10,21,11,26.09.25,68.35,,
Water_R1_9_7.5mM_D10_D21,Water,R1,9,7.5mM,D10,D21,10,21,11,26.09.25,78.435,,
Water_R1_10_7.5mM_D10_D21,Water,R1,10,7.5mM,D10,D21,10,21,11,26.09.25,77.327,,
Water_R1_11_7.5mM_D10_D21,Water,R1,11,7.5mM,D10,D21,10,21,11,26.09.25,79.431,,
Water_R1_12_7.5mM_D10_D21,Water,R1,12,7.5mM,D10,D21,10,21,11,26.09.25,NA,On the side,
3OMG_R1_1_7.5mM_D14_D21,3OMG,R1,1,7.5mM,D14,D21,14,21,7,26.09.25,67.443,,
3OMG_R1_2_7.5mM_D14_D21,3OMG,R1,2,7.5mM,D14,D21,14,21,7,26.09.25,62.385,,
3OMG_R1_3_7.5mM_D14_D21,3OMG,R1,3,7.5mM,D14,D21,14,21,7,26.09.25,58.394,,
3OMG_R1_4_7.5mM_D14_D21,3OMG,R1,4,7.5mM,D14,D21,14,21,7,26.09.25,59.837,,
3OMG_R1_5_7.5mM_D14_D21,3OMG,R1,5,7.5mM,D14,D21,14,21,7,26.09.25,66.336,,
3OMG_R1_6_7.5mM_D14_D21,3OMG,R1,6,7.5mM,D14,D21,14,21,7,26.09.25,51.261,,
3OMG_R1_7_7.5mM_D14_D21,3OMG,R1,7,7.5mM,D14,D21,14,21,7,26.09.25,50.451,,
3OMG_R1_8_7.5mM_D14_D21,3OMG,R1,8,7.5mM,D14,D21,14,21,7,26.09.25,62.61,,
3OMG_R1_9_7.5mM_D14_D21,3OMG,R1,9,7.5mM,D14,D21,14,21,7,26.09.25,64.773,,
3OMG_R1_10_7.5mM_D14_D21,3OMG,R1,10,7.5mM,D14,D21,14,21,7,26.09.25,63.727,,
3OMG_R1_11_7.5mM_D14_D21,3OMG,R1,11,7.5mM,D14,D21,14,21,7,26.09.25,57.46,,
3OMG_R1_12_7.5mM_D14_D21,3OMG,R1,12,7.5mM,D14,D21,14,21,7,26.09.25,NA,,No growth
Water_R1_1_7.5mM_D14_D21,Water,R1,1,7.5mM,D14,D21,14,21,7,26.09.25,63.961,,
Water_R1_2_7.5mM_D14_D21,Water,R1,2,7.5mM,D14,D21,14,21,7,26.09.25,63.103,,
Water_R1_3_7.5mM_D14_D21,Water,R1,3,7.5mM,D14,D21,14,21,7,26.09.25,62.288,,
Water_R1_4_7.5mM_D14_D21,Water,R1,4,7.5mM,D14,D21,14,21,7,26.09.25,52.773,,
Water_R1_5_7.5mM_D14_D21,Water,R1,5,7.5mM,D14,D21,14,21,7,26.09.25,63.963,,
Water_R1_6_7.5mM_D14_D21,Water,R1,6,7.5mM,D14,D21,14,21,7,26.09.25,70.778,,
Water_R1_7_7.5mM_D14_D21,Water,R1,7,7.5mM,D14,D21,14,21,7,26.09.25,67.466,,
Water_R1_8_7.5mM_D14_D21,Water,R1,8,7.5mM,D14,D21,14,21,7,26.09.25,61.359,,
Water_R1_9_7.5mM_D14_D21,Water,R1,9,7.5mM,D14,D21,14,21,7,26.09.25,62.185,,
Water_R1_10_7.5mM_D14_D21,Water,R1,10,7.5mM,D14,D21,14,21,7,26.09.25,55.067,,
Water_R1_11_7.5mM_D14_D21,Water,R1,11,7.5mM,D14,D21,14,21,7,26.09.25,62.58,,
Water_R1_12_7.5mM_D14_D21,Water,R1,12,7.5mM,D14,D21,14,21,7,26.09.25,53.831,,
Water_R2_1_7.5mM_D0_D03,Water,R1,1,7.5mM,D0,D03,0,3,3,27.10.25,1.921,,
Water_R2_2_7.5mM_D0_D03,Water,R1,2,7.5mM,D0,D03,0,3,3,27.10.25,2.185,,
Water_R2_3_7.5mM_D0_D03,Water,R1,3,7.5mM,D0,D03,0,3,3,27.10.25,2.258,,
Water_R2_4_7.5mM_D0_D03,Water,R1,4,7.5mM,D0,D03,0,3,3,27.10.25,2.676,,
Water_R2_5_7.5mM_D0_D03,Water,R1,5,7.5mM,D0,D03,0,3,3,27.10.25,2.286,,
Water_R2_6_7.5mM_D0_D03,Water,R1,6,7.5mM,D0,D03,0,3,3,27.10.25,2.285,,
Water_R2_7_7.5mM_D0_D03,Water,R1,7,7.5mM,D0,D03,0,3,3,27.10.25,2.256,,
Water_R2_8_7.5mM_D0_D03,Water,R1,8,7.5mM,D0,D03,0,3,3,27.10.25,1.478,,
Water_R2_9_7.5mM_D0_D03,Water,R1,9,7.5mM,D0,D03,0,3,3,27.10.25,2.896,,
Water_R2_10_7.5mM_D0_D03,Water,R1,10,7.5mM,D0,D03,0,3,3,27.10.25,2.156,,
Water_R2_11_7.5mM_D0_D03,Water,R1,11,7.5mM,D0,D03,0,3,3,27.10.25,2.238,,
Water_R2_12_7.5mM_D0_D03,Water,R1,12,7.5mM,D0,D03,0,3,3,27.10.25,2.913,,
Water_R2_1_7.5mM_D0_D03,Water,R2,1,7.5mM,D0,D03,0,3,3,27.10.25,2.297,,
Water_R2_2_7.5mM_D0_D03,Water,R2,2,7.5mM,D0,D03,0,3,3,27.10.25,2.45,,
Water_R2_3_7.5mM_D0_D03,Water,R2,3,7.5mM,D0,D03,0,3,3,27.10.25,2.224,,
Water_R2_4_7.5mM_D0_D03,Water,R2,4,7.5mM,D0,D03,0,3,3,27.10.25,2.262,,
Water_R2_5_7.5mM_D0_D03,Water,R2,5,7.5mM,D0,D03,0,3,3,27.10.25,2.44,,
Water_R2_6_7.5mM_D0_D03,Water,R2,6,7.5mM,D0,D03,0,3,3,27.10.25,2.473,,
Water_R2_7_7.5mM_D0_D03,Water,R2,7,7.5mM,D0,D03,0,3,3,27.10.25,2.353,,
Water_R2_8_7.5mM_D0_D03,Water,R2,8,7.5mM,D0,D03,0,3,3,27.10.25,2.252,,
Water_R2_9_7.5mM_D0_D03,Water,R2,9,7.5mM,D0,D03,0,3,3,27.10.25,1.841,,
Water_R2_10_7.5mM_D0_D03,Water,R2,10,7.5mM,D0,D03,0,3,3,27.10.25,2.741,,
Water_R2_11_7.5mM_D0_D03,Water,R2,11,7.5mM,D0,D03,0,3,3,27.10.25,2.491,,
Water_R2_12_7.5mM_D0_D03,Water,R2,12,7.5mM,D0,D03,0,3,3,27.10.25,2.19,,
3OMG_R2_1_7.5mM_D0_D03,3OMG,R1,1,7.5mM,D0,D03,0,3,3,27.10.25,2.273,,
3OMG_R2_2_7.5mM_D0_D03,3OMG,R1,2,7.5mM,D0,D03,0,3,3,27.10.25,2.194,,
3OMG_R2_3_7.5mM_D0_D03,3OMG,R1,3,7.5mM,D0,D03,0,3,3,27.10.25,2.382,,
3OMG_R2_4_7.5mM_D0_D03,3OMG,R1,4,7.5mM,D0,D03,0,3,3,27.10.25,2.315,,
3OMG_R2_5_7.5mM_D0_D03,3OMG,R1,5,7.5mM,D0,D03,0,3,3,27.10.25,0.882,,No growth
3OMG_R2_6_7.5mM_D0_D03,3OMG,R1,6,7.5mM,D0,D03,0,3,3,27.10.25,2.62,,
3OMG_R2_7_7.5mM_D0_D03,3OMG,R1,7,7.5mM,D0,D03,0,3,3,27.10.25,2.597,,
3OMG_R2_8_7.5mM_D0_D03,3OMG,R1,8,7.5mM,D0,D03,0,3,3,27.10.25,2.72,,
3OMG_R2_9_7.5mM_D0_D03,3OMG,R1,9,7.5mM,D0,D03,0,3,3,27.10.25,2.239,,
3OMG_R2_10_7.5mM_D0_D03,3OMG,R1,10,7.5mM,D0,D03,0,3,3,27.10.25,2.299,,
3OMG_R2_11_7.5mM_D0_D03,3OMG,R1,11,7.5mM,D0,D03,0,3,3,27.10.25,2.631,,
3OMG_R2_12_7.5mM_D0_D03,3OMG,R1,12,7.5mM,D0,D03,0,3,3,27.10.25,1.787,,
3OMG_R2_1_7.5mM_D0_D03,3OMG,R2,1,7.5mM,D0,D03,0,3,3,27.10.25,2.056,,
3OMG_R2_2_7.5mM_D0_D03,3OMG,R2,2,7.5mM,D0,D03,0,3,3,27.10.25,2.501,,
3OMG_R2_3_7.5mM_D0_D03,3OMG,R2,3,7.5mM,D0,D03,0,3,3,27.10.25,1.697,,
3OMG_R2_4_7.5mM_D0_D03,3OMG,R2,4,7.5mM,D0,D03,0,3,3,27.10.25,2.8,,
3OMG_R2_5_7.5mM_D0_D03,3OMG,R2,5,7.5mM,D0,D03,0,3,3,27.10.25,1.765,,
3OMG_R2_6_7.5mM_D0_D03,3OMG,R2,6,7.5mM,D0,D03,0,3,3,27.10.25,2.214,,
3OMG_R2_7_7.5mM_D0_D03,3OMG,R2,7,7.5mM,D0,D03,0,3,3,27.10.25,1.989,,
3OMG_R2_8_7.5mM_D0_D03,3OMG,R2,8,7.5mM,D0,D03,0,3,3,27.10.25,2.305,,
3OMG_R2_9_7.5mM_D0_D03,3OMG,R2,9,7.5mM,D0,D03,0,3,3,27.10.25,2.033,,
3OMG_R2_10_7.5mM_D0_D03,3OMG,R2,10,7.5mM,D0,D03,0,3,3,27.10.25,2.046,,
3OMG_R2_11_7.5mM_D0_D03,3OMG,R2,11,7.5mM,D0,D03,0,3,3,27.10.25,2.255,,
3OMG_R2_12_7.5mM_D0_D03,3OMG,R2,12,7.5mM,D0,D03,0,3,3,27.10.25,1.889,,
3OMG_R2_1_15mM_D0_D03,3OMG,R1,1,15mM,D0,D03,0,3,3,27.10.25,1.97,,
3OMG_R2_2_15mM_D0_D03,3OMG,R1,2,15mM,D0,D03,0,3,3,27.10.25,1.876,,
3OMG_R2_3_15mM_D0_D03,3OMG,R1,3,15mM,D0,D03,0,3,3,27.10.25,2.073,,
3OMG_R2_4_15mM_D0_D03,3OMG,R1,4,15mM,D0,D03,0,3,3,27.10.25,2.04,,
3OMG_R2_5_15mM_D0_D03,3OMG,R1,5,15mM,D0,D03,0,3,3,27.10.25,1.644,,
3OMG_R2_6_15mM_D0_D03,3OMG,R1,6,15mM,D0,D03,0,3,3,27.10.25,2.075,,
3OMG_R2_7_15mM_D0_D03,3OMG,R1,7,15mM,D0,D03,0,3,3,27.10.25,2.894,,
3OMG_R2_8_15mM_D0_D03,3OMG,R1,8,15mM,D0,D03,0,3,3,27.10.25,2.597,,
3OMG_R2_9_15mM_D0_D03,3OMG,R1,9,15mM,D0,D03,0,3,3,27.10.25,2.029,,
3OMG_R2_10_15mM_D0_D03,3OMG,R1,10,15mM,D0,D03,0,3,3,27.10.25,2.062,,
3OMG_R2_11_15mM_D0_D03,3OMG,R1,11,15mM,D0,D03,0,3,3,27.10.25,1.866,,
3OMG_R2_12_15mM_D0_D03,3OMG,R1,12,15mM,D0,D03,0,3,3,27.10.25,1.09,,
3OMG_R2_1_15mM_D0_D03,3OMG,R2,1,15mM,D0,D03,0,3,3,27.10.25,2.472,,
3OMG_R2_2_15mM_D0_D03,3OMG,R2,2,15mM,D0,D03,0,3,3,27.10.25,2.206,,
3OMG_R2_3_15mM_D0_D03,3OMG,R2,3,15mM,D0,D03,0,3,3,27.10.25,1.887,,
3OMG_R2_4_15mM_D0_D03,3OMG,R2,4,15mM,D0,D03,0,3,3,27.10.25,2.401,,
3OMG_R2_5_15mM_D0_D03,3OMG,R2,5,15mM,D0,D03,0,3,3,27.10.25,1.711,,
3OMG_R2_6_15mM_D0_D03,3OMG,R2,6,15mM,D0,D03,0,3,3,27.10.25,2.283,,
3OMG_R2_7_15mM_D0_D03,3OMG,R2,7,15mM,D0,D03,0,3,3,27.10.25,2.065,,
3OMG_R2_8_15mM_D0_D03,3OMG,R2,8,15mM,D0,D03,0,3,3,27.10.25,2.513,,
3OMG_R2_9_15mM_D0_D03,3OMG,R2,9,15mM,D0,D03,0,3,3,27.10.25,1.934,,
3OMG_R2_10_15mM_D0_D03,3OMG,R2,10,15mM,D0,D03,0,3,3,27.10.25,1.89,,
3OMG_R2_11_15mM_D0_D03,3OMG,R2,11,15mM,D0,D03,0,3,3,27.10.25,1.688,,
3OMG_R2_12_15mM_D0_D03,3OMG,R2,12,15mM,D0,D03,0,3,3,27.10.25,2.112,,
Water_R2_1_7.5mM_D0_D04,Water,R1,1,7.5mM,D0,D04,0,4,4,28.10.25,3.884,,
Water_R2_2_7.5mM_D0_D04,Water,R1,2,7.5mM,D0,D04,0,4,4,28.10.25,4.436,,
Water_R2_3_7.5mM_D0_D04,Water,R1,3,7.5mM,D0,D04,0,4,4,28.10.25,4.337,,
Water_R2_4_7.5mM_D0_D04,Water,R1,4,7.5mM,D0,D04,0,4,4,28.10.25,5.128,,
Water_R2_5_7.5mM_D0_D04,Water,R1,5,7.5mM,D0,D04,0,4,4,28.10.25,4.507,,
Water_R2_6_7.5mM_D0_D04,Water,R1,6,7.5mM,D0,D04,0,4,4,28.10.25,4.549,,
Water_R2_7_7.5mM_D0_D04,Water,R1,7,7.5mM,D0,D04,0,4,4,28.10.25,4.188,,
Water_R2_8_7.5mM_D0_D04,Water,R1,8,7.5mM,D0,D04,0,4,4,28.10.25,3.751,,
Water_R2_9_7.5mM_D0_D04,Water,R1,9,7.5mM,D0,D04,0,4,4,28.10.25,5.491,,
Water_R2_10_7.5mM_D0_D04,Water,R1,10,7.5mM,D0,D04,0,4,4,28.10.25,4.212,,
Water_R2_11_7.5mM_D0_D04,Water,R1,11,7.5mM,D0,D04,0,4,4,28.10.25,4.26,,
Water_R2_12_7.5mM_D0_D04,Water,R1,12,7.5mM,D0,D04,0,4,4,28.10.25,4.87,,
Water_R2_1_7.5mM_D0_D04,Water,R2,1,7.5mM,D0,D04,0,4,4,28.10.25,4.087,,
Water_R2_2_7.5mM_D0_D04,Water,R2,2,7.5mM,D0,D04,0,4,4,28.10.25,5.203,,
Water_R2_3_7.5mM_D0_D04,Water,R2,3,7.5mM,D0,D04,0,4,4,28.10.25,4.594,,
Water_R2_4_7.5mM_D0_D04,Water,R2,4,7.5mM,D0,D04,0,4,4,28.10.25,4.758,,
Water_R2_5_7.5mM_D0_D04,Water,R2,5,7.5mM,D0,D04,0,4,4,28.10.25,4.506,,
Water_R2_6_7.5mM_D0_D04,Water,R2,6,7.5mM,D0,D04,0,4,4,28.10.25,4.301,,
Water_R2_7_7.5mM_D0_D04,Water,R2,7,7.5mM,D0,D04,0,4,4,28.10.25,4.361,,
Water_R2_8_7.5mM_D0_D04,Water,R2,8,7.5mM,D0,D04,0,4,4,28.10.25,4.682,,
Water_R2_9_7.5mM_D0_D04,Water,R2,9,7.5mM,D0,D04,0,4,4,28.10.25,4.229,,
Water_R2_10_7.5mM_D0_D04,Water,R2,10,7.5mM,D0,D04,0,4,4,28.10.25,5.101,,
Water_R2_11_7.5mM_D0_D04,Water,R2,11,7.5mM,D0,D04,0,4,4,28.10.25,4.198,,
