locus_name	CAZYName
gene_12232	expressedprotein
gene_12235	hypotheticalprotein
gene_12242	oligomericGolgicomplexsubunit5
gene_12260	1-phosphatidylinositol-4%2C5-bisphosphatephosphodiesterasedelta-3
gene_12268	hypotheticalprotein
gene_12273	60SribosomalproteinL28
gene_12276	hypotheticalprotein
gene_12277	isoflavonereductasefamilyprotein
gene_12280	ranbindingproteininthemicrotubule-organisingcentre
gene_12281	NADH-ubiquinoneoxidoreductase21kDasubunit
gene_12282	mitochondrialF1F0ATPsynthasesubunitFAtp17
gene_12288	CVNHdomain-domaincontainingprotein
gene_12296	phosphomethylpyrimidinekinaseTHI20
gene_12299	expressedprotein
gene_12314	expressedprotein
gene_12322	Aminoacid/polyaminetransporterI
gene_12324	expressedprotein
gene_12330	hypotheticalprotein
gene_12333	expressedprotein
gene_12340	hypotheticalprotein
gene_12355	aquaporin-9
gene_12361	Caspasedomain-domaincontainingprotein
gene_12362	expressedprotein
gene_12363	CHATdomain-domaincontainingprotein
gene_12364	cellwallglucanosyltransferaseMwg1
gene_12365	Alpha/Betahydrolasefold
gene_12366	expressedprotein
gene_12375	Heterokaryonincompatibilityprotein(HET)-domaincontainingprotein
gene_12382	hypotheticalprotein
gene_12411	hypotheticalprotein
gene_12417	Domainofunknownfunction(DUF1772)-domaincontainingprotein
gene_12422	hypotheticalprotein
gene_12423	hypotheticalprotein
gene_12427	dephospho-CoAkinase
gene_12429	expressedprotein
gene_12442	cytochromeP450
gene_12444	Thioredoxin-likefold
gene_12452	expressedprotein
gene_12455	Glycosidehydrolasesuperfamily
gene_12459	Emopamil-bindingprotein
gene_12463	Histone-fold-containingprotein
gene_12468	expressedprotein
gene_12472	Histone-fold-containingprotein
gene_12479	brixdomain-containingprotein
gene_12502	ATPase
gene_12516	carbon-nitrogenhydrolase
gene_12517	S-phasekinase-associatedprotein1A
gene_12529	hypotheticalprotein
gene_12535	peroxisomalNADHpyrophosphataseNUDT12
gene_12538	hypotheticalprotein
gene_12539	pre-mRNA-splicingfactor38B
gene_12540	rasfamilyprotein
gene_12541	KRI1-likefamily-domaincontainingprotein
gene_12549	60SribosomalproteinL10a
gene_12550	HEATrepeatprotein
gene_12564	smrdomain-containingprotein
gene_12567	anthranilatesynthasecomponent2
gene_12569	synaptobrevin
gene_12572	ornithineaminotransferase
gene_12578	Zetatoxin-domaincontainingprotein
gene_12581	expressedprotein
gene_12582	ribosomalproteinS13/S18
gene_12587	expressedprotein
gene_12588	longchainfattyalcoholoxidase
gene_12591	expressedprotein
gene_12592	molybdenumcofactorbiosynthesisproteinC
gene_12593	molybdenumcofactorbiosynthesisproteinA
gene_12598	hypotheticalprotein
gene_12600	expressedprotein
gene_12606	hypotheticalprotein
gene_12615	hypotheticalprotein
gene_12616	folate-bindingproteinYgfZ
gene_12617	hypotheticalprotein
gene_12618	expressedprotein
gene_12621	metallo-beta-lactamasesuperfamilyprotein
gene_12622	expressedprotein
gene_12634	hypotheticalprotein
gene_12635	GroES(chaperonin10)-likeprotein
gene_12665	hypotheticalprotein
gene_12667	rhomboidfamilyprotein
gene_12668	GPItransamidasecomponentGAA1
gene_12669	Beta-lactamase-likeprotein
gene_12671	ProbableN6-adeninemethyltransferase-domaincontainingprotein
gene_12672	NADH-ubiquinoneoxidoreductase40kDasubunit
gene_12673	26SproteasomeregulatorysubunitRPN9
gene_12682	expressedprotein
gene_12684	hypotheticalprotein
gene_12685	ribonucleaseH1/H2smallsubunit
gene_12695	expressedprotein
gene_12707	prephenatedehydrogenase
gene_12710	EAP30/Vps36familyprotein
gene_12711	expressedprotein
gene_12724	hypotheticalprotein
gene_12728	Fungalspecifictranscriptionfactordomain-domaincontainingprotein
gene_12729	Majorfacilitatorsuperfamilydomain-containingprotein
gene_12735	hypotheticalprotein
gene_12738	hypotheticalprotein
gene_12746	Majorfacilitatorsuperfamilydomain-containingprotein
gene_12749	hypotheticalprotein
gene_12750	expressedprotein
gene_12755	sugartransporterSTL1
gene_12759	hypotheticalprotein
gene_12760	C6zincfingerdomain-containingprotein
gene_12764	neutralalpha-glucosidaseab
gene_12770	hypotheticalprotein
gene_12772	expressedprotein
gene_12774	Acyl-CoAN-acyltransferase
gene_12776	copperamineoxidase
gene_12782	Sugar(andother)transporter-domaincontainingprotein
gene_12784	expressedprotein
gene_12785	calpactinIheavychain%2Ccalciumionbindingprotein
gene_12787	expressedprotein
gene_12788	hypotheticalprotein
gene_12799	hypotheticalprotein
gene_12800	hypotheticalprotein
gene_12801	PUAdomain-containingprotein
gene_12806	hypotheticalprotein
gene_12816	hypotheticalprotein
gene_12820	hypotheticalprotein
gene_12821	rnapiidegradationfactordef1
gene_12822	pantothenatetransporterliz1
gene_12827	proteintransporterSec61subunitgamma
gene_12828	adiponectinreceptorprotein
gene_12829	TranslationmachineryassociatedTMA7
gene_12833	hypotheticalprotein
gene_12845	expressedprotein
gene_12850	C3HCzincfingerdomain-containingprotein
gene_2922	hypotheticalprotein
gene_12859	expressedprotein
gene_12860	CHYzincfingerdomain-containingprotein
gene_12868	WWdomain-containingprotein
gene_12873	hypotheticalprotein
gene_12875	Lateendosomal/lysosomaladaptorandMAPKandMTORactivator-domaincontainingprotein
gene_12878	expressedprotein
gene_12889	PeptidaseS8/S53domain-containingprotein
gene_12895	CoA-transferasefamilyIIIdomain-containingprotein
gene_12898	hypotheticalprotein
gene_12902	C6zincfingerdomain-containingprotein
gene_12913	alpha-glucosidase
gene_12923	hypotheticalprotein
gene_12925	NADH-ubiquinoneoxidoreductase51kDasubunit
gene_12933	expressedprotein
gene_12935	hypotheticalprotein
gene_12936	ionchannelprotein
gene_12937	Ubiquitin-relateddomain-containingprotein
gene_12941	hypotheticalprotein
gene_12956	hypotheticalprotein
gene_12957	vacuolarATPsynthasesubunitD
gene_12958	nucleolarproteinNOP58
gene_12959	anaphase-promotingcomplexsubunit10
gene_12960	transcriptioninitiationfactorTFIID23-30kDasubunit
gene_12961	expressedprotein
gene_12962	inorganicphosphatetransportproteinPHO88
gene_12966	Bladdercancer-relatedproteinBC10-domaincontainingprotein
gene_12977	hypotheticalprotein
gene_13017	hypotheticalprotein
gene_13020	hypotheticalprotein
gene_13023	Majorfacilitatorsuperfamilydomain-containingprotein
gene_13025	expressedprotein
gene_13028	Fungalspecifictranscriptionfactordomain-domaincontainingprotein
gene_13029	expressedprotein
gene_13033	FADdependentoxidoreductase
gene_13043	expressedprotein
gene_13045	Heterokaryonincompatibilityprotein(HET)-domaincontainingprotein
gene_13050	hypotheticalprotein
gene_13052	expressedprotein
gene_13054	Alpha/Betahydrolasefold
gene_13059	Majorfacilitatorsuperfamilydomain-containingprotein
gene_13060	expressedprotein
gene_13061	Proteinofunknownfunction(DUF3237)-domaincontainingprotein
gene_13062	Amidasesignaturedomain-containingprotein
gene_13066	polynucleotidekinase3phosphatase
gene_13069	CytochromeP450
gene_13086	hypotheticalprotein
gene_13091	hypotheticalprotein
gene_13097	hypotheticalprotein
gene_13102	expressedprotein
gene_13104	expressedprotein
gene_13113	fungal-specifictranscriptionfactordomain-containingprotein
gene_13120	Heterokaryonincompatibilityprotein(HET)-domaincontainingprotein
gene_13121	expressedprotein
gene_13139	expressedprotein
gene_13145	glutathioneS-transferase
gene_13146	plastocyanin-likedomain-containingprotein
gene_13152	hypotheticalprotein
gene_13156	methylitaconatedelta2-delta3-isomerase
gene_13164	hypotheticalprotein
gene_13165	expressedprotein
gene_13173	hypotheticalprotein
gene_13181	Mss4-likeprotein
gene_13182	hypotheticalprotein
gene_13184	ATPase
gene_13185	hypotheticalprotein
gene_13199	expressedprotein
gene_13201	3-oxoadipateenol-lactonase
gene_13208	alpha-L-arabinofuranosidase
gene_13211	majorfacilitatorsuperfamilytransporter
gene_13213	hypotheticalprotein
gene_13214	Acyltransferase/acylhydrolase/lysophospholipase
gene_13228	DNArepairprotein
gene_13230	expressedprotein
gene_13236	hypotheticalprotein
gene_13237	hypotheticalprotein
gene_13247	ARP2/3complexARPC3subunit
gene_13248	GCD10protein
gene_13253	expressedprotein
gene_13270	GroES(chaperonin10)-likeprotein
gene_13275	Acyl-CoAdehydrogenase/oxidase%2CN-terminalandmiddledomain-containingprotein
gene_13279	expressedprotein
gene_262	hypotheticalprotein
gene_13281	hypotheticalprotein
gene_13287	expressedprotein
gene_13289	glycolateoxidase
gene_13291	Ankyrinrepeat-containingdomainprotein
gene_13299	hypotheticalprotein
gene_13302	hypotheticalprotein
gene_13303	tyrosyl-tRNAsynthetase
gene_13315	Uncharacterizedalpha/betahydrolasedomain(DUF2235)-domaincontainingprotein
gene_13328	Fungalspecifictranscriptionfactordomain-domaincontainingprotein
gene_13337	hypotheticalprotein
gene_263	hypotheticalprotein
gene_13340	expressedprotein
gene_13350	Acyl-CoAN-acyltransferase
gene_13351	hypotheticalprotein
gene_13359	hypotheticalprotein
gene_13360	hypotheticalprotein
gene_13363	hypotheticalprotein
gene_13367	hypotheticalprotein
gene_13368	bifunctionalP-450:NADPH-P450reductase
gene_13369	glucan1%2C4-alpha-maltohexaosidase
gene_13412	expressedprotein
gene_13414	hypotheticalprotein
gene_13417	FADbindingdomain-containingprotein
gene_13429	hypotheticalprotein
gene_13433	Ankyrinrepeat-containingdomainprotein
gene_13438	aryl-alcoholdehydrogenase
gene_13444	P-loopcontainingnucleosidetriphosphatehydrolaseprotein
gene_13446	hypotheticalprotein
gene_13449	hypotheticalprotein
gene_13452	enoyl-CoAhydratase/isomerase
gene_13464	hypotheticalprotein
gene_13471	DNApolymerasedelta%2Csubunit4-domaincontainingprotein
gene_13483	cholinedehydrogenase
gene_13484	expressedprotein
gene_13485	sucrase/ferredoxindomain-containingprotein
gene_13489	GDP-Man:Man%283%29GlcNAc%282%29-PP-Dolalpha-1%2C2-mannosyltransferase
gene_13491	uracil-5--methyltransferase
gene_13492	Myosin-bindingstriatedmuscleassemblycentral-domaincontainingprotein
gene_13498	cytochromeP450
gene_13503	fructosaminekinase
gene_13505	ribonucleaseH2subunitA
gene_13511	heatshockprotein
gene_13512	cofilin/tropomyosin-typeactin-bindingprotein
gene_13513	Cell-cyclecontrolmedialringcomponent-domaincontainingprotein
gene_13519	Lipocalin-likedomain-domaincontainingprotein
gene_13521	NADHdehydrogenase
gene_13522	expressedprotein
gene_13525	MitochondrialribosomalsubunitS27-domaincontainingprotein
gene_13527	hypotheticalprotein
gene_13534	polymerase
gene_13539	expressedprotein
gene_13541	TRI15protein
gene_13549	hypotheticalprotein
gene_13551	oxidoreductase
gene_13552	hypotheticalprotein
gene_13560	hypotheticalprotein
gene_13561	Voltage-dependentanionchannel-domaincontainingprotein
gene_13565	37SribosomalproteinS5
gene_13566	DASHcomplexsubunitDad3-domaincontainingprotein
gene_13570	Proteinofunknownfunction(DUF3128)-domaincontainingprotein
gene_13571	Heatshockprotein70family
gene_13572	Lin1familyprotein
gene_13573	ubiquitinfusiondegradationprotein
gene_13577	hypotheticalprotein
gene_13579	hypotheticalprotein
gene_13581	glyceraldehyde-3-phosphatedehydrogenase
gene_13587	peptidyl-prolylcis-transisomeraseE
gene_13588	hypotheticalprotein
gene_13589	cytochromecoxidasesubunit6B
gene_13590	Telomerestabilityandsilencing-domaincontainingprotein
gene_13594	50SribosomalproteinMrp49
gene_13605	fungalchitosanase
gene_13608	hypotheticalprotein
gene_13614	hypotheticalprotein
gene_13616	expressedprotein
gene_13618	hypotheticalprotein
gene_13619	hypotheticalprotein
gene_13630	hypotheticalprotein
gene_13635	expressedprotein
gene_13643	Proteinofunknownfunction(DUF2470)-domaincontainingprotein
gene_13646	hypotheticalprotein
gene_13652	expressedprotein
gene_13654	threoninesynthase
gene_13655	AThookdomain-containingprotein
gene_13659	expressedprotein
gene_13660	dynaminfamilyprotein
gene_13668	hypotheticalprotein
gene_13670	DASHcomplexsubunitDad1-domaincontainingprotein
gene_13674	hypotheticalprotein
gene_13676	hypotheticalprotein
gene_13681	DUF866domain-containingprotein
gene_13682	hypotheticalprotein
gene_13701	Pyridoxalphosphate-dependenttransferase
gene_13703	regulatoryproteincys-3
gene_13708	HITzincfingerprotein
gene_13710	expressedprotein
gene_13714	ExocystcomplexcomponentSec6-domaincontainingprotein
gene_13721	cytochromeb-c1complexsubunit2
gene_13723	guaninenucleotidetransporter
gene_13725	seryl-tRNAsynthetase
gene_13726	Actin-domaincontainingprotein
gene_13727	flapstructure-specificendonuclease
gene_13729	serine/threonine-proteinkinaseksg1
gene_13732	expressedprotein
gene_13734	OPToligopeptidetransporter
gene_13735	HNRNParginineN-methyltransferase
gene_1	hypotheticalprotein
gene_92	expressedprotein
gene_145	hypotheticalprotein
gene_162	hypotheticalprotein
gene_163	hypotheticalprotein
gene_2928	hypotheticalprotein
gene_182	hypotheticalprotein
gene_186	hypotheticalprotein
gene_202	GroES(chaperonin10)-likeprotein
gene_207	hypotheticalprotein
gene_210	hypotheticalprotein
gene_236	hypotheticalprotein
gene_238	hypotheticalprotein
gene_248	hypotheticalprotein
gene_249	expressedprotein
gene_319	shortchaindehydrogenase
gene_327	hypotheticalprotein
gene_362	hypotheticalprotein
gene_363	hypotheticalprotein
gene_397	expressedprotein
gene_410	glycosyltransferase
gene_416	Proteinkinase-likedomain-containingprotein
gene_461	hypotheticalprotein
gene_470	expressedprotein
gene_486	hypotheticalprotein
gene_498	amidase-likeprotein
gene_502	Alpha/Betahydrolasefold
gene_508	HMGboxprotein
gene_511	alcoholdehydrogenase
gene_523	hypotheticalprotein
gene_525	expressedprotein
gene_547	hypotheticalprotein
gene_557	hypotheticalprotein
gene_584	hypotheticalprotein
gene_586	hypotheticalprotein
gene_652	hypotheticalprotein
gene_659	5-formyltetrahydrofolatecyclo-ligase
gene_732	hypotheticalprotein
gene_777	expressedprotein
gene_794	hypotheticalprotein
gene_798	inositolmonophosphatase
gene_840	chorismatemutase
gene_855	hypotheticalprotein
gene_879	Sec61betafamily-domaincontainingprotein
gene_895	expressedprotein
gene_905	hypotheticalprotein
gene_915	RTA1likeprotein-domaincontainingprotein
gene_961	allantoatepermease
gene_989	expressedprotein
gene_996	hypotheticalprotein
gene_1014	hypotheticalprotein
gene_1020	hypotheticalprotein
gene_1025	sulfatetransporter
gene_1045	hypotheticalprotein
gene_1074	expressedprotein
gene_1076	acetylxylanesterase
gene_1078	hypotheticalprotein
gene_1087	hypotheticalprotein
gene_1090	hypotheticalprotein
gene_1100	hypotheticalprotein
gene_1101	hypotheticalprotein
gene_2930	expressedprotein
gene_1127	P-loopcontainingnucleosidetriphosphatehydrolaseprotein
gene_1134	endoribonucleaseL-PSP
gene_1158	hypotheticalprotein
gene_1204	SGNHhydrolase-typeesterasedomain-containingprotein
gene_1259	hypotheticalprotein
gene_1304	hypotheticalprotein
gene_1371	caseinkinaseIIsubunitalpha
gene_1404	essentialformitoticgrowth1
gene_1410	hypotheticalprotein
gene_1423	electrontransferflavoproteinsubunitalpha
gene_1441	NADH-ubiquinoneoxidoreductase29.9kDasubunit
gene_1444	kinesinheavychain
gene_1492	hypotheticalprotein
gene_1507	C-4methylsteroloxidase
gene_1508	ATPsynthaseregulationproteinNCA2
gene_1538	expressedprotein
gene_1572	hypotheticalprotein
gene_1595	hypotheticalprotein
gene_1599	neuronalcalciumsensor1
gene_1619	FAS1domain-containingprotein
gene_1628	26SproteasomesubunitP45familyprotein
gene_1642	hypotheticalprotein
gene_1688	MitochondrialribosomalproteinL37-domaincontainingprotein
gene_1695	putativepyoverdine/dityrosinebiosynthesisprotein
gene_1704	DUF962domain-containingprotein
gene_1712	hypotheticalprotein
gene_1758	hypotheticalprotein
gene_1877	expressedprotein
gene_1924	hypotheticalprotein
gene_1963	expressedprotein
gene_1969	hypotheticalprotein
gene_1977	hypotheticalprotein
gene_2001	hypotheticalprotein
gene_2023	pre-rRNA-processingproteinPNO1
gene_2036	hypotheticalprotein
gene_2072	hypotheticalprotein
gene_2084	Majorfacilitatorsuperfamilydomain-containingprotein
gene_2090	hypotheticalprotein
gene_2094	Majorfacilitatorsuperfamilydomain-containingprotein
gene_2097	hypotheticalprotein
gene_2931	expressedprotein
gene_2150	rasGTPase-activatingprotein
gene_2155	hypotheticalprotein
gene_2159	hypotheticalprotein
gene_2171	glucose-6-phosphate1-dehydrogenase
gene_2196	hypotheticalprotein
gene_2205	acetylcholinesterase
gene_2206	hypotheticalprotein
gene_2209	hypotheticalprotein
gene_2220	Alpha/Betahydrolasefold
gene_2247	pyridoxalkinase
gene_2259	ribosomalproteinP0-likeprotein
gene_2319	hypotheticalprotein
gene_2332	Rhodanese-likedomain-containingprotein
gene_2335	hypotheticalprotein
gene_2348	Aminoacid/polyaminetransporterI
gene_2382	expressedprotein
gene_2415	hypotheticalprotein
gene_2437	glycosyltransferasegroup1
gene_2441	hypotheticalprotein
gene_2468	hypotheticalprotein
gene_2487	hypotheticalprotein
gene_2492	GroES(chaperonin10)-likeprotein
gene_2497	hypotheticalprotein
gene_2509	hypotheticalprotein
gene_2551	hypotheticalprotein
gene_2563	hypotheticalprotein
gene_2579	putativedimethylanilinemonooxygenase
gene_2588	glycosylhydrolasefamily43protein
gene_2590	Fungalspecifictranscriptionfactordomain-domaincontainingprotein
gene_2594	Alpha/Betahydrolasefold
gene_2658	hypotheticalprotein
gene_2662	hypotheticalprotein
gene_2667	hypotheticalprotein
gene_2687	expressedprotein
