locus_id	protein_id	arath_lfc	arath_padj	barley_lfc	barley_padj	mtom_lfc	mtom_padj	arath_sig	mtom_sig	barley_sig	arath_induced	mtom_induced	barley_induced	induced_all	induced_arath	induced_arath.mtom	induced_mtom	induced_barley	induced_arath.barley	induced_mtom.barley	description	kogid	kogdefline	kogClass	kogGroup	gotermId	goName	gotermType	goAcc	ecNum	definition	catalyticActivity	cofactors	associatedDiseases	pathway	pathway_class	pathway_type	iprId	iprDesc	domainDb	domainId	domainDesc	numHits	domainStarts	domainEnds	score	CAZYName	CAZYbitscore	CAZYSubstrate	CAZYEnzymes	CAZYEC	SignalPepProb	Effector	MEROPS_description	MEROPS_unit	clusters
gene_3854	275352	2.166488312	0.011743033	1.068679711	0.225461065	1.886515408	0.05725763	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	CRAL-TRIOdomain-containingprotein	KOG1471	Phosphatidylinositol transfer protein SEC14 and related proteins	Lipid transport and metabolism 	METABOLISM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR001251	CRAL-TRIO domain	HMMPfam	PF00650	CRAL/TRIO domain	1	"217,"	"353,"	2.80E-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_3857	275357	0.717916886	0.339405433	0.851356286	0.320342629	0.790169015	0.35905821	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	VHSdomain-containingprotein	KOG1087	Cytosolic sorting protein GGA2/TOM1	"Intracellular trafficking, secretion, and vesicular transport "	CELLULAR PROCESSES AND SIGNALING	4994	intracellular protein transport	biological_process	GO:0006886	NA	NA	NA	NA	NA	NA	NA	NA	IPR002014	VHS	HMMPfam	PF00790	VHS domain	1	"9,"	"142,"	3.60E-21	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_3858	275359	-0.139289335	NA	0.059791365	NA	-0.077047536	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_3861	275368	0.180439175	0.799842066	-0.518592604	0.533465712	-0.498057039	0.551959589	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	T-complexprotein1subunitepsilon	KOG0357	"Chaperonin complex component, TCP-1 epsilon subunit (CCT5)"	"Posttranslational modification, protein turnover, chaperones "	CELLULAR PROCESSES AND SIGNALING	3736	ATP binding	molecular_function	GO:0005524	NA	NA	NA	NA	NA	NA	NA	NA	IPR002423	Chaperonin Cpn60/TCP-1 family	HMMPfam	PF00118	TCP-1/cpn60 chaperonin family	1	"49,"	"545,"	2.40E-148	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_3862	275373	-0.071401015	0.928432461	-1.400037215	0.139375458	-0.75575888	0.411883208	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	phosphoglyceratemutasefamilyprotein	KOG4754	Predicted phosphoglycerate mutase	Carbohydrate transport and metabolism 	METABOLISM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR013078	"Histidine phosphatase superfamily, clade-1"	HMMPfam	PF00300	Histidine phosphatase superfamily (branch 1)	1	"4,"	"179,"	1.20E-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_3880	275406	-1.063207832	0.046506983	-1.212394879	0.038645188	-1.206010995	0.066193288	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	SelRdomain-containingprotein	KOG0856	Predicted pilin-like transcription factor	"Posttranslational modification, protein turnover, chaperones "	CELLULAR PROCESSES AND SIGNALING	5795	peptide-methionine-(S)-S-oxide reductase activity	molecular_function	GO:0008113	NA	NA	NA	NA	NA	NA	NA	NA	IPR002579	Peptide methionine sulphoxide reductase MrsB	HMMPfam	PF01641	SelR domain	1	"73,"	"195,"	2.20E-49	NA	108.6	NA	NA	NA	NA	NA	NA	NA	4
gene_3882	275408	-3.340086061	7.35E-15	-2.282852277	2.37E-08	-2.750092029	5.34E-08	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	KOG3385	V-SNARE	"Intracellular trafficking, secretion, and vesicular transport "	CELLULAR PROCESSES AND SIGNALING	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	\N	\N	SUPERFAMILY	SSF58038	\N	1	"6,"	"66,"	4.19E-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
gene_3885	275421	1.572547334	0.028834881	0.680674502	0.42997567	0.161494197	0.874608688	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_3887	275427	-0.28681716	0.689851921	-1.065860531	0.236362764	-0.236540238	0.812566758	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	mRNAcappingenzyme	KOG1975	mRNA cap methyltransferase	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING	4518	mRNA capping	biological_process	GO:0006370	2.1.1.56	mRNA (guanine-N7-)-methyltransferase.	S-adenosyl-L-methionine + G(5')PPPR-RNA = S-adenosyl-L-homocysteine + m7G(5')PPPR-RNA.	\N	\N	\N	\N	\N	IPR004971	mRNA (guanine-N(7))-methyltransferase domain	HMMPfam	PF03291	mRNA capping enzyme	1	"115,"	"486,"	8.30E-63	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_3891	275433	-3.629369213	7.05E-20	-2.359378889	2.24E-08	-1.988283943	6.09E-07	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	KOG3505	Mitochondrial/chloroplast ribosomal protein L33-like	"Translation, ribosomal structure and biogenesis "	INFORMATION STORAGE AND PROCESSING	2227	structural constituent of ribosome	molecular_function	GO:0003735	NA	NA	NA	NA	NA	NA	NA	NA	IPR001705	Ribosomal protein L33	HMMPfam	PF00471	Ribosomal protein L33	1	"14,"	"55,"	4.50E-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
gene_3921	275517	-1.860051451	0.086905836	-1.195371333	0.171558151	-0.851086513	0.289882312	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR009288	AIG2-like	HMMPfam	PF06094	AIG2-like family	1	"11,"	"85,"	1.40E-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_3929	275526	-0.102806111	NA	-0.159459831	NA	-0.122667578	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_3930	275529	0.599883009	0.425743524	0.740721143	0.362277223	0.205861907	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Fungalspecifictranscriptionfactordomain-domaincontainingprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR021858	Protein of unknown function DUF3468	HMMPfam	PF11951	Fungal specific transcription factor domain	1	"263,"	"653,"	7.60E-22	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_3944	275553	0.845679292	0.200602783	0.895043141	0.159878392	0.220779826	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR017986	WD40-repeat-containing domain	SUPERFAMILY	SSF50978	\N	1	"29,"	"260,"	1.34E-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_3979	275627	-2.036071235	1.27E-06	-2.408676461	5.45E-15	-2.109763869	7.74E-09	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	ubiquinol-cytochromecreductasecomplexsubunit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR023184	Ubiquinol-cytochrome C reductase hinge domain	HMMPfam	PF02320	Ubiquinol-cytochrome C reductase hinge protein	1	"76,"	"143,"	2.90E-25	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
gene_3980	275633	0.253886722	0.751312541	0.648212245	0.445432177	0.905089388	0.306775109	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	KOG1515	Arylacetamide deacetylase	Defense mechanisms 	CELLULAR PROCESSES AND SIGNALING	5830	metabolic process	biological_process	GO:0008152	NA	NA	NA	NA	NA	NA	NA	NA	IPR013094	Alpha/beta hydrolase fold-3	HMMPfam	PF07859	alpha/beta hydrolase fold	2	"150,385,"	"261,442,"	"3.7E-30,1.4E-6"	NA	NA	NA	NA	NA	NA	NA	family S9 non-peptidase homologues	peptidase unit: 122-450	4
gene_3983	275638	-0.466514503	0.47637808	-0.212616787	NA	-0.20801218	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	L-asparaginaseII	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR010349	L-asparaginase II	HMMPfam	PF06089	L-asparaginase II	1	"36,"	"375,"	7.70E-109	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_3994	275653	-0.470387746	0.541334798	-0.748975308	0.381000063	-0.263341798	0.791494007	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Alpha/Betahydrolasefold	KOG4389	Acetylcholinesterase/Butyrylcholinesterase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING	2438	acetylcholinesterase activity	molecular_function	GO:0003990	3.1.1.7	Acetylcholinesterase.	Acetylcholine + H(2)O = choline + acetate.	\N	\N	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC	IPR002018	"Carboxylesterase, type B"	HMMPfam	PF00135	Carboxylesterase family	2	"22,386,"	"370,468,"	"2.1E-85,6.0E-6"	NA	NA	NA	NA	NA	0.996	Non-effector	family S9 non-peptidase homologues	peptidase unit: 123-366	4
gene_4001	275668	-1.185838106	0.108556337	-0.886199135	0.302440782	-1.328126623	0.19932272	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	KOG3110	Riboflavin kinase	Coenzyme transport and metabolism 	METABOLISM	6182	riboflavin kinase activity	molecular_function	GO:0008531	2.7.1.26	Riboflavin kinase.	ATP + riboflavin = ADP + FMN.	\N	\N	Riboflavin metabolism	Metabolism of Cofactors and Vitamins	METABOLIC	IPR015865	"Riboflavin kinase domain, bacterial/eukaryotic"	HMMPfam	PF01687	Riboflavin kinase	1	"28,"	"173,"	1.20E-36	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_4004	275672	-0.431945361	0.481997781	-1.006710149	0.119534199	-1.113309033	0.1299001	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	lysyl-tRNAsynthetase	KOG1885	Lysyl-tRNA synthetase (class II)	"Translation, ribosomal structure and biogenesis "	INFORMATION STORAGE AND PROCESSING	162	nucleotide binding	molecular_function	GO:0000166	6.1.1.6	Lysine--tRNA ligase.	ATP + L-lysine + tRNA(Lys) = AMP + diphosphate + L-lysyl-tRNA(Lys).	\N	\N	Lysine biosynthesis	Amino Acid Metabolism	METABOLIC	IPR004364	"Aminoacyl-tRNA synthetase, class II (D/K/N)"	HMMPfam	PF00152	"tRNA synthetases class II (D, K and N)"	1	"240,"	"589,"	4.90E-87	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_4005	275673	-0.666420073	0.317938787	-1.043437037	0.187585738	0.04163243	0.967268783	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	cytochromecoxidaseassemblyproteinCOX15	KOG2725	Cytochrome oxidase assembly factor COX15	"Posttranslational modification, protein turnover, chaperones "	CELLULAR PROCESSES AND SIGNALING	4595	protein complex assembly	biological_process	GO:0006461	NA	NA	NA	NA	NA	NA	NA	NA	IPR003780	COX15/CtaA family	HMMPfam	PF02628	Cytochrome oxidase assembly protein	1	"101,"	"456,"	1.40E-95	GH36	270.8	raffinose;alpha-galactan;host glycan	stachyose synthase;raffinose synthase;alpha-galactosidase;alpha-N-acetylgalactosaminidase	2.4.1.67;2.4.1.82;3.2.1.22;3.2.1.49	NA	NA	NA	NA	4
gene_4009	275694	0.103397823	0.903409041	-0.11291086	0.911338233	-0.165681483	0.876744971	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR018856	"Telomere length regulation Stn1, N-terminal"	HMMPfam	PF10451	Telomere regulation protein Stn1	1	"41,"	"193,"	5.30E-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_4010	275696	-0.858801534	0.263134932	-0.916311632	0.321925226	-1.019836631	0.286720041	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	DnaJdomain-containingprotein	KOG0719	Molecular chaperone (DnaJ superfamily)	"Posttranslational modification, protein turnover, chaperones "	CELLULAR PROCESSES AND SIGNALING	13917	heat shock protein binding	molecular_function	GO:0031072	NA	NA	NA	NA	NA	NA	NA	NA	IPR001623	DnaJ domain	HMMPfam	PF00226	DnaJ domain	1	"17,"	"81,"	1.30E-21	GT61	62.9	NA	NA	NA	NA	NA	NA	NA	4
gene_4016	275700	-0.326679218	0.674169365	0.162255726	0.868491284	0.30728237	0.743225967	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	2196	transcription factor activity	molecular_function	GO:0003700	NA	NA	NA	NA	NA	NA	NA	NA	IPR001138	Zn(2)-C6 fungal-type DNA-binding domain	HMMPfam	PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain	1	"36,"	"67,"	6.90E-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_4018	275703	-0.288885293	0.679282158	0.704536953	0.406352989	0.051373824	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Sugar(andother)transporter-domaincontainingprotein	KOG0254	Predicted transporter (major facilitator superfamily)	General function prediction only 	POORLY CHARACTERIZED	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351	NA	NA	NA	NA	NA	NA	NA	NA	IPR005828	General substrate transporter	HMMPfam	PF00083	Sugar (and other) transporter	1	"79,"	"515,"	5.00E-86	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_4019	275704	-0.601716886	0.423995499	-0.899109105	0.259678752	-0.120296882	0.910957928	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Alpha/betahydrolasefamily-domaincontainingprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR000073	Alpha/beta hydrolase fold-1	HMMPfam	PF12697	Alpha/beta hydrolase family	1	"55,"	"366,"	8.30E-30	NA	NA	NA	NA	NA	NA	NA	family S33 unassigned peptidases	peptidase unit: 57-376	4
gene_4020	275705	-1.422634303	0.002024529	-0.765664931	0.230023601	-0.594554293	0.329884264	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	heterochromatinproteinone	KOG1911	Heterochromatin-associated protein HP1 and related CHROMO domain proteins	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING	586	chromatin	cellular_component	GO:0000785	NA	NA	NA	NA	NA	NA	NA	NA	IPR023780	Chromo domain	HMMPfam	PF00385	Chromo (CHRromatin Organisation MOdifier) domain	1	"111,"	"162,"	1.40E-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_4027	275719	0.580077008	0.417655044	1.070741156	0.175386693	0.748878584	0.382319845	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	prenyltransferaseandsqualeneoxidase	KOG0365	Beta subunit of farnesyltransferase	"Posttranslational modification, protein turnover, chaperones "	CELLULAR PROCESSES AND SIGNALING	2290	catalytic activity	molecular_function	GO:0003824	NA	NA	NA	NA	NA	NA	NA	NA	IPR001330	Prenyltransferase/squalene oxidase	HMMPfam	PF00432	Prenyltransferase and squalene oxidase repeat	2	"330,396,"	"372,438,"	"4.1E-7,3.5E-7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_4028	275720	-1.630419278	0.002837598	-0.645064714	0.397654586	-0.477544004	0.594095149	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_4032	275725	-3.850030917	4.56E-26	-3.660500374	2.17E-16	-3.669529166	1.25E-13	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	metallothionein-Igenetranscriptionactivator	KOG3507	"DNA-directed RNA polymerase, subunit RPB7.0"	Transcription 	INFORMATION STORAGE AND PROCESSING	2176	DNA binding	molecular_function	GO:0003677	NA	NA	NA	NA	NA	NA	NA	NA	IPR006591	RNA polymerase archaeal subunit P/eukaryotic subunit RPABC4	HMMPfam	PF03604	"DNA directed RNA polymerase, 7 kDa subunit"	1	"43,"	"74,"	1.10E-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	7
gene_4037	275734	3.714709005	0.028639056	4.992176107	0.012623723	0.319011767	NA	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	Fungalspecifictranscriptionfactordomain-domaincontainingprotein	NA	NA	NA	NA	2196	transcription factor activity	molecular_function	GO:0003700	NA	NA	NA	NA	NA	NA	NA	NA	IPR001138	Zn(2)-C6 fungal-type DNA-binding domain	HMMPfam	PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain	1	"17,"	"53,"	1.20E-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_4038	275736	1.359260119	0.107141464	1.428327303	0.123892085	0.562223804	0.505726516	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	nucleoside-diphosphate-sugarepimerasefamilyprotein	NA	NA	NA	NA	4925	regulation of nitrogen utilization	biological_process	GO:0006808	NA	NA	NA	NA	NA	NA	NA	NA	IPR008030	NmrA-like domain	HMMPfam	PF05368	NmrA-like family	1	"5,"	"246,"	2.00E-34	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_4039	275737	-0.555031322	0.439604406	-0.056311123	0.951506981	0.21756814	0.811217659	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Domainofunknownfunction(DUF3425)-domaincontainingprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR021833	Protein of unknown function DUF3425	HMMPfam	PF11905	Domain of unknown function (DUF3425)	1	"1,"	"111,"	3.00E-18	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_4041	275740	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.984	Non-effector	NA	NA	4
gene_4049	275754	3.304668506	7.64E-05	3.985839281	2.73E-07	3.76141794	2.59E-05	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	exo-rhamnogalacturonaseB	NA	NA	NA	NA	3023	polygalacturonase activity	molecular_function	GO:0004650	3.2.1.67	"Galacturan 1,4-alpha-galacturonidase."	"{(1,4)-alpha-D-galacturonide}(N) + H(2)O = {(1,4)-alpha-D- galacturonide}(N-1) + D-galacturonate."	\N	\N	Starch and sucrose metabolism	Metabolism of Complex Carbohydrates	METABOLIC	IPR000743	"Glycoside hydrolase, family 28"	HMMPfam	PF00295	Glycosyl hydrolases family 28	1	"161,"	"444,"	1.60E-31	GH28	419.29	pectin	"xylogalacturonan hydrolase;polygalacturonase;rhamnogalacturonase;rhamnogalacturonan alpha-1,2-galacturonohydrolase;exo-polygalacturonase;exo-polygalacturonosidase"	3.2.1.-;3.2.1.15;3.2.1.171;3.2.1.173;3.2.1.67;3.2.1.82	0.998	Non-effector	NA	NA	4
gene_2845	26969	-0.923692727	0.259852841	-0.477926185	0.573655512	0.361584354	0.700771422	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_4051	275770	NA	NA	0.218188361	NA	0.185723629	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_4053	275774	-0.316942939	0.690396395	-0.270233836	0.774353598	0.079569145	0.937716237	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Acyltransferase3	NA	NA	NA	NA	9946	"transferase activity, transferring groups other than amino-acyl groups"	molecular_function	GO:0016747	NA	NA	NA	NA	NA	NA	NA	NA	IPR002656	Acyltransferase 3	HMMPfam	PF01757	Acyltransferase family	1	"51,"	"564,"	4.70E-35	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_4065	275790	-2.472031176	0.000979433	-2.248625254	0.000211402	-1.924539915	0.029499084	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR025363	Protein of unknown function DUF4267	HMMPfam	PF14087	Domain of unknown function (DUF4267)	1	"59,"	"122,"	2.50E-11	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_4075	275805	-0.284560968	NA	-0.159459831	NA	-0.122667578	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.991	Non-effector	NA	NA	4
gene_4082	275816	-0.187066653	0.818686134	-0.046012992	0.961503975	0.15302198	0.883734055	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	2196	transcription factor activity	molecular_function	GO:0003700	NA	NA	NA	NA	NA	NA	NA	NA	IPR001138	Zn(2)-C6 fungal-type DNA-binding domain	HMMPfam	PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain	1	"40,"	"74,"	2.40E-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_4088	275826	-1.51419939	0.056913926	-0.219196719	0.820528334	-0.17427608	0.868395596	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	EndoribonucleaseL-PSP/chorismatemutase-likeprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR006175	YjgF/Yer057p/UK114 family	HMMPfam	PF01042	Endoribonuclease L-PSP	1	"18,"	"131,"	5.90E-20	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_4091	275829	0.007201183	0.994250606	0.618683705	0.460568757	1.022561338	0.255181645	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_4092	275832	-0.267496221	0.695247019	0.310825296	0.710081574	-0.101511025	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	WSCdomain-domaincontainingprotein	KOG4157	"beta-1,6-N-acetylglucosaminyltransferase, contains WSC domain"	Carbohydrate transport and metabolism 	METABOLISM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR002889	Carbohydrate-binding WSC	HMMPfam	PF01822	WSC domain	1	"6,"	"69,"	3.50E-16	AA14	67.4	xylan	AA14 proteins are copper-dependent lytic polysaccharide monooxygenases (LPMOs).cleavage of xylan with oxidation of C-1 has been demonstrated for two AA14 LPMOs from Trametes coccinea (Pycnoporus coccineus);lytic xylan monooxygenase / xylan oxidase (glycosidic bond-cleaving)	;1.14.99.-	NA	NA	NA	NA	4
