Rows,ID2,System,Plant,Experiment,Bio_rep,Tech_Rep,Microbes,Treatment,Element,Weight_length,Nb,Microbial_ID
1104,MS_agar_Arabidopsis_thaliana_F_Path_1_7_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,7,F117,Water,Roots,0.835,1,Pathogens
1105,MS_agar_Arabidopsis_thaliana_F_Path_1_8_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,8,F117,Water,Roots,1.157,1,Pathogens
1106,MS_agar_Arabidopsis_thaliana_F_Path_1_9_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,9,F117,Water,Roots,3.574,1,Pathogens
1107,MS_agar_Arabidopsis_thaliana_F_Path_1_10_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,10,F117,Water,Roots,1.638,1,Pathogens
1108,MS_agar_Arabidopsis_thaliana_F_Path_1_11_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,11,F117,Water,Roots,1.658,1,Pathogens
1109,MS_agar_Arabidopsis_thaliana_F_Path_1_12_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,12,F117,Water,Roots,1.111,1,Pathogens
1110,MS_agar_Arabidopsis_thaliana_F_Path_1_13_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,13,F117,Water,Roots,0.922,1,Pathogens
1111,MS_agar_Arabidopsis_thaliana_F_Path_1_14_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,14,F117,Water,Roots,1.861,1,Pathogens
1112,MS_agar_Arabidopsis_thaliana_F_Path_1_15_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,15,F117,Water,Roots,1.237,1,Pathogens
1113,MS_agar_Arabidopsis_thaliana_F_Path_1_16_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,16,F117,Water,Roots,2.068,1,Pathogens
1114,MS_agar_Arabidopsis_thaliana_F_Path_1_17_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,17,F117,Water,Roots,1.171,1,Pathogens
1115,MS_agar_Arabidopsis_thaliana_F_Path_1_18_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,18,F117,Water,Roots,1.022,1,Pathogens
1116,MS_agar_Arabidopsis_thaliana_F_Path_1_19_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,19,F117,Water,Roots,0.74,1,Pathogens
1117,MS_agar_Arabidopsis_thaliana_F_Path_1_20_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,20,F117,Water,Roots,1.314,1,Pathogens
1118,MS_agar_Arabidopsis_thaliana_F_Path_1_21_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,21,F117,Water,Roots,1.533,1,Pathogens
1119,MS_agar_Arabidopsis_thaliana_F_Path_1_22_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,22,F117,Water,Roots,4.401,1,Pathogens
1120,MS_agar_Arabidopsis_thaliana_F_Path_1_23_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,23,F117,Water,Roots,0.778,1,Pathogens
1121,MS_agar_Arabidopsis_thaliana_F_Path_1_24_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,24,F117,Water,Roots,4.71,1,Pathogens
1122,MS_agar_Arabidopsis_thaliana_F_Path_1_25_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,25,F117,Water,Roots,1.095,1,Pathogens
1123,MS_agar_Arabidopsis_thaliana_F_Path_1_26_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,26,F117,Water,Roots,1.084,1,Pathogens
1124,MS_agar_Arabidopsis_thaliana_F_Path_1_27_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,27,F117,Water,Roots,2.679,1,Pathogens
1125,MS_agar_Arabidopsis_thaliana_F_Path_1_28_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,28,F117,Water,Roots,1.239,1,Pathogens
1126,MS_agar_Arabidopsis_thaliana_F_Path_1_29_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,29,F117,Water,Roots,2.589,1,Pathogens
1127,MS_agar_Arabidopsis_thaliana_F_Path_1_30_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,30,F117,Water,Roots,1.001,1,Pathogens
1128,MS_agar_Arabidopsis_thaliana_F_Path_1_31_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,31,F117,Water,Roots,1.278,1,Pathogens
1129,MS_agar_Arabidopsis_thaliana_F_Path_1_32_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,32,F117,Water,Roots,0.659,1,Pathogens
1130,MS_agar_Arabidopsis_thaliana_F_Path_1_33_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,33,F117,Water,Roots,1.802,1,Pathogens
1131,MS_agar_Arabidopsis_thaliana_F_Path_1_34_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,34,F117,Water,Roots,2.416,1,Pathogens
1132,MS_agar_Arabidopsis_thaliana_F_Path_1_35_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,35,F117,Water,Roots,1.855,1,Pathogens
1133,MS_agar_Arabidopsis_thaliana_F_Path_1_36_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,36,F117,Water,Roots,1.45,1,Pathogens
1134,MS_agar_Arabidopsis_thaliana_F_Path_1_37_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,37,F117,Water,Roots,1.127,1,Pathogens
1135,MS_agar_Arabidopsis_thaliana_F_Path_1_38_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,38,F117,Water,Roots,1.971,1,Pathogens
1136,MS_agar_Arabidopsis_thaliana_F_Path_1_39_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,39,F117,Water,Roots,1.46,1,Pathogens
1137,MS_agar_Arabidopsis_thaliana_F_Path_1_40_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,40,F117,Water,Roots,2.827,1,Pathogens
1138,MS_agar_Arabidopsis_thaliana_F_Path_1_41_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,41,F117,Water,Roots,1.92,1,Pathogens
1139,MS_agar_Arabidopsis_thaliana_F_Path_1_42_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,42,F117,Water,Roots,1.095,1,Pathogens
1140,MS_agar_Arabidopsis_thaliana_F_Path_1_43_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,43,F117,Water,Roots,1.702,1,Pathogens
1141,MS_agar_Arabidopsis_thaliana_F_Path_1_44_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,44,F117,Water,Roots,2.118,1,Pathogens
1142,MS_agar_Arabidopsis_thaliana_F_Path_1_45_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,45,F117,Water,Roots,1.046,1,Pathogens
1143,MS_agar_Arabidopsis_thaliana_F_Path_1_46_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,46,F117,Water,Roots,1.234,1,Pathogens
1144,MS_agar_Arabidopsis_thaliana_F_Path_1_47_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,47,F117,Water,Roots,1.022,1,Pathogens
1145,MS_agar_Arabidopsis_thaliana_F_Path_1_48_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,48,F117,Water,Roots,1.371,1,Pathogens
1146,MS_agar_Arabidopsis_thaliana_F_Path_1_49_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,49,F117,Water,Roots,1.692,1,Pathogens
1147,MS_agar_Arabidopsis_thaliana_F_Path_1_50_F117_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,50,F117,Water,Roots,1.286,1,Pathogens
1148,MS_agar_Arabidopsis_thaliana_F_Path_1_1_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,1,F117,3OMG,Roots,10.114,1,Pathogens
1149,MS_agar_Arabidopsis_thaliana_F_Path_1_2_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,2,F117,3OMG,Roots,8.551,1,Pathogens
1150,MS_agar_Arabidopsis_thaliana_F_Path_1_3_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,3,F117,3OMG,Roots,10.386,1,Pathogens
1151,MS_agar_Arabidopsis_thaliana_F_Path_1_4_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,4,F117,3OMG,Roots,9.682,1,Pathogens
1152,MS_agar_Arabidopsis_thaliana_F_Path_1_5_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,5,F117,3OMG,Roots,8.295,1,Pathogens
1153,MS_agar_Arabidopsis_thaliana_F_Path_1_6_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,6,F117,3OMG,Roots,9.938,1,Pathogens
1154,MS_agar_Arabidopsis_thaliana_F_Path_1_7_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,7,F117,3OMG,Roots,12.62,1,Pathogens
1155,MS_agar_Arabidopsis_thaliana_F_Path_1_8_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,8,F117,3OMG,Roots,4.514,1,Pathogens
1156,MS_agar_Arabidopsis_thaliana_F_Path_1_9_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,9,F117,3OMG,Roots,5.288,1,Pathogens
1157,MS_agar_Arabidopsis_thaliana_F_Path_1_10_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,10,F117,3OMG,Roots,8.173,1,Pathogens
1158,MS_agar_Arabidopsis_thaliana_F_Path_1_11_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,11,F117,3OMG,Roots,10.089,1,Pathogens
1159,MS_agar_Arabidopsis_thaliana_F_Path_1_12_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,12,F117,3OMG,Roots,6.757,1,Pathogens
1160,MS_agar_Arabidopsis_thaliana_F_Path_1_13_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,13,F117,3OMG,Roots,7.556,1,Pathogens
1161,MS_agar_Arabidopsis_thaliana_F_Path_1_14_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,14,F117,3OMG,Roots,10.612,1,Pathogens
1162,MS_agar_Arabidopsis_thaliana_F_Path_1_15_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,15,F117,3OMG,Roots,2.718,1,Pathogens
1163,MS_agar_Arabidopsis_thaliana_F_Path_1_16_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,16,F117,3OMG,Roots,9.437,1,Pathogens
1164,MS_agar_Arabidopsis_thaliana_F_Path_1_17_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,17,F117,3OMG,Roots,8.746,1,Pathogens
1165,MS_agar_Arabidopsis_thaliana_F_Path_1_18_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,18,F117,3OMG,Roots,2.488,1,Pathogens
1166,MS_agar_Arabidopsis_thaliana_F_Path_1_19_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,19,F117,3OMG,Roots,11.168,1,Pathogens
1167,MS_agar_Arabidopsis_thaliana_F_Path_1_20_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,20,F117,3OMG,Roots,8.083,1,Pathogens
1168,MS_agar_Arabidopsis_thaliana_F_Path_1_21_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,21,F117,3OMG,Roots,6.74,1,Pathogens
1169,MS_agar_Arabidopsis_thaliana_F_Path_1_22_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,22,F117,3OMG,Roots,4.368,1,Pathogens
1170,MS_agar_Arabidopsis_thaliana_F_Path_1_23_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,23,F117,3OMG,Roots,8.521,1,Pathogens
1171,MS_agar_Arabidopsis_thaliana_F_Path_1_24_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,24,F117,3OMG,Roots,2.793,1,Pathogens
1172,MS_agar_Arabidopsis_thaliana_F_Path_1_25_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,25,F117,3OMG,Roots,9.469,1,Pathogens
1173,MS_agar_Arabidopsis_thaliana_F_Path_1_26_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,26,F117,3OMG,Roots,7.314,1,Pathogens
1174,MS_agar_Arabidopsis_thaliana_F_Path_1_27_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,27,F117,3OMG,Roots,7.89,1,Pathogens
1175,MS_agar_Arabidopsis_thaliana_F_Path_1_28_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,28,F117,3OMG,Roots,2.271,1,Pathogens
1176,MS_agar_Arabidopsis_thaliana_F_Path_1_29_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,29,F117,3OMG,Roots,4.559,1,Pathogens
1177,MS_agar_Arabidopsis_thaliana_F_Path_1_30_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,30,F117,3OMG,Roots,4.131,1,Pathogens
1178,MS_agar_Arabidopsis_thaliana_F_Path_1_31_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,31,F117,3OMG,Roots,6.513,1,Pathogens
1179,MS_agar_Arabidopsis_thaliana_F_Path_1_32_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,32,F117,3OMG,Roots,4.227,1,Pathogens
1180,MS_agar_Arabidopsis_thaliana_F_Path_1_33_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,33,F117,3OMG,Roots,6.35,1,Pathogens
1181,MS_agar_Arabidopsis_thaliana_F_Path_1_34_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,34,F117,3OMG,Roots,10.31,1,Pathogens
1182,MS_agar_Arabidopsis_thaliana_F_Path_1_35_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,35,F117,3OMG,Roots,7.926,1,Pathogens
1183,MS_agar_Arabidopsis_thaliana_F_Path_1_36_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,36,F117,3OMG,Roots,3.511,1,Pathogens
1184,MS_agar_Arabidopsis_thaliana_F_Path_1_37_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,37,F117,3OMG,Roots,1.607,1,Pathogens
1185,MS_agar_Arabidopsis_thaliana_F_Path_1_38_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,38,F117,3OMG,Roots,7.471,1,Pathogens
1186,MS_agar_Arabidopsis_thaliana_F_Path_1_39_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,39,F117,3OMG,Roots,7.03,1,Pathogens
1187,MS_agar_Arabidopsis_thaliana_F_Path_1_40_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,40,F117,3OMG,Roots,11.162,1,Pathogens
1188,MS_agar_Arabidopsis_thaliana_F_Path_1_41_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,41,F117,3OMG,Roots,9.139,1,Pathogens
1189,MS_agar_Arabidopsis_thaliana_F_Path_1_42_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,42,F117,3OMG,Roots,6.027,1,Pathogens
1190,MS_agar_Arabidopsis_thaliana_F_Path_1_43_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,43,F117,3OMG,Roots,6.039,1,Pathogens
1191,MS_agar_Arabidopsis_thaliana_F_Path_1_44_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,44,F117,3OMG,Roots,13.192,1,Pathogens
1192,MS_agar_Arabidopsis_thaliana_F_Path_1_45_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,45,F117,3OMG,Roots,11.086,1,Pathogens
1193,MS_agar_Arabidopsis_thaliana_F_Path_1_46_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,46,F117,3OMG,Roots,6.462,1,Pathogens
1194,MS_agar_Arabidopsis_thaliana_F_Path_1_47_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,47,F117,3OMG,Roots,7.96,1,Pathogens
1195,MS_agar_Arabidopsis_thaliana_F_Path_1_48_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,48,F117,3OMG,Roots,4.477,1,Pathogens
1196,MS_agar_Arabidopsis_thaliana_F_Path_1_49_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,49,F117,3OMG,Roots,8.35,1,Pathogens
1197,MS_agar_Arabidopsis_thaliana_F_Path_1_50_F117_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,50,F117,3OMG,Roots,9.617,1,Pathogens
1198,MS_agar_Arabidopsis_thaliana_F_Path_1_1_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,1,F147,Water,Roots,1.278,1,Pathogens
1199,MS_agar_Arabidopsis_thaliana_F_Path_1_2_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,2,F147,Water,Roots,3.66,1,Pathogens
1200,MS_agar_Arabidopsis_thaliana_F_Path_1_3_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,3,F147,Water,Roots,1.96,1,Pathogens
1201,MS_agar_Arabidopsis_thaliana_F_Path_1_4_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,4,F147,Water,Roots,1.386,1,Pathogens
1202,MS_agar_Arabidopsis_thaliana_F_Path_1_5_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,5,F147,Water,Roots,1.479,1,Pathogens
1203,MS_agar_Arabidopsis_thaliana_F_Path_1_6_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,6,F147,Water,Roots,1.772,1,Pathogens
1204,MS_agar_Arabidopsis_thaliana_F_Path_1_7_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,7,F147,Water,Roots,4.464,1,Pathogens
1205,MS_agar_Arabidopsis_thaliana_F_Path_1_8_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,8,F147,Water,Roots,1.667,1,Pathogens
1206,MS_agar_Arabidopsis_thaliana_F_Path_1_9_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,9,F147,Water,Roots,3.55,1,Pathogens
1207,MS_agar_Arabidopsis_thaliana_F_Path_1_10_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,10,F147,Water,Roots,4.16,1,Pathogens
1208,MS_agar_Arabidopsis_thaliana_F_Path_1_11_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,11,F147,Water,Roots,2.139,1,Pathogens
1209,MS_agar_Arabidopsis_thaliana_F_Path_1_12_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,12,F147,Water,Roots,3.835,1,Pathogens
1210,MS_agar_Arabidopsis_thaliana_F_Path_1_13_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,13,F147,Water,Roots,2.511,1,Pathogens
1211,MS_agar_Arabidopsis_thaliana_F_Path_1_14_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,14,F147,Water,Roots,2.117,1,Pathogens
1212,MS_agar_Arabidopsis_thaliana_F_Path_1_15_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,15,F147,Water,Roots,2.627,1,Pathogens
1213,MS_agar_Arabidopsis_thaliana_F_Path_1_16_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,16,F147,Water,Roots,0.82,1,Pathogens
1214,MS_agar_Arabidopsis_thaliana_F_Path_1_17_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,17,F147,Water,Roots,1.038,1,Pathogens
1215,MS_agar_Arabidopsis_thaliana_F_Path_1_18_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,18,F147,Water,Roots,0.893,1,Pathogens
1216,MS_agar_Arabidopsis_thaliana_F_Path_1_19_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,19,F147,Water,Roots,0.678,1,Pathogens
1217,MS_agar_Arabidopsis_thaliana_F_Path_1_20_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,20,F147,Water,Roots,1.7,1,Pathogens
1218,MS_agar_Arabidopsis_thaliana_F_Path_1_21_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,21,F147,Water,Roots,1.532,1,Pathogens
1219,MS_agar_Arabidopsis_thaliana_F_Path_1_22_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,22,F147,Water,Roots,1.416,1,Pathogens
1220,MS_agar_Arabidopsis_thaliana_F_Path_1_23_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,23,F147,Water,Roots,2.406,1,Pathogens
1221,MS_agar_Arabidopsis_thaliana_F_Path_1_24_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,24,F147,Water,Roots,1.382,1,Pathogens
1222,MS_agar_Arabidopsis_thaliana_F_Path_1_25_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,25,F147,Water,Roots,3.226,1,Pathogens
1223,MS_agar_Arabidopsis_thaliana_F_Path_1_26_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,26,F147,Water,Roots,3.197,1,Pathogens
1224,MS_agar_Arabidopsis_thaliana_F_Path_1_27_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,27,F147,Water,Roots,0.696,1,Pathogens
1225,MS_agar_Arabidopsis_thaliana_F_Path_1_28_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,28,F147,Water,Roots,1.494,1,Pathogens
1226,MS_agar_Arabidopsis_thaliana_F_Path_1_29_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,29,F147,Water,Roots,2.92,1,Pathogens
1227,MS_agar_Arabidopsis_thaliana_F_Path_1_30_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,30,F147,Water,Roots,2.192,1,Pathogens
1228,MS_agar_Arabidopsis_thaliana_F_Path_1_31_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,31,F147,Water,Roots,2.039,1,Pathogens
1229,MS_agar_Arabidopsis_thaliana_F_Path_1_32_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,32,F147,Water,Roots,1.388,1,Pathogens
1230,MS_agar_Arabidopsis_thaliana_F_Path_1_33_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,33,F147,Water,Roots,2.138,1,Pathogens
1231,MS_agar_Arabidopsis_thaliana_F_Path_1_34_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,34,F147,Water,Roots,1.7,1,Pathogens
1232,MS_agar_Arabidopsis_thaliana_F_Path_1_35_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,35,F147,Water,Roots,1.05,1,Pathogens
1233,MS_agar_Arabidopsis_thaliana_F_Path_1_36_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,36,F147,Water,Roots,1.016,1,Pathogens
1234,MS_agar_Arabidopsis_thaliana_F_Path_1_37_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,37,F147,Water,Roots,1.972,1,Pathogens
1235,MS_agar_Arabidopsis_thaliana_F_Path_1_38_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,38,F147,Water,Roots,0.912,1,Pathogens
1236,MS_agar_Arabidopsis_thaliana_F_Path_1_39_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,39,F147,Water,Roots,3.141,1,Pathogens
1237,MS_agar_Arabidopsis_thaliana_F_Path_1_40_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,40,F147,Water,Roots,1.376,1,Pathogens
1238,MS_agar_Arabidopsis_thaliana_F_Path_1_41_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,41,F147,Water,Roots,4.741,1,Pathogens
1239,MS_agar_Arabidopsis_thaliana_F_Path_1_42_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,42,F147,Water,Roots,1.623,1,Pathogens
1240,MS_agar_Arabidopsis_thaliana_F_Path_1_43_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,43,F147,Water,Roots,1.374,1,Pathogens
1241,MS_agar_Arabidopsis_thaliana_F_Path_1_44_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,44,F147,Water,Roots,2.21,1,Pathogens
1242,MS_agar_Arabidopsis_thaliana_F_Path_1_45_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,45,F147,Water,Roots,1.825,1,Pathogens
1243,MS_agar_Arabidopsis_thaliana_F_Path_1_46_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,46,F147,Water,Roots,2.108,1,Pathogens
1244,MS_agar_Arabidopsis_thaliana_F_Path_1_47_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,47,F147,Water,Roots,1.344,1,Pathogens
1245,MS_agar_Arabidopsis_thaliana_F_Path_1_48_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,48,F147,Water,Roots,1.56,1,Pathogens
1246,MS_agar_Arabidopsis_thaliana_F_Path_1_49_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,49,F147,Water,Roots,0.797,1,Pathogens
1247,MS_agar_Arabidopsis_thaliana_F_Path_1_50_F147_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,50,F147,Water,Roots,0.451,1,Pathogens
1248,MS_agar_Arabidopsis_thaliana_F_Path_1_1_F147_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,1,F147,3OMG,Roots,9.388,1,Pathogens
1249,MS_agar_Arabidopsis_thaliana_F_Path_1_2_F147_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,2,F147,3OMG,Roots,8.109,1,Pathogens
1250,MS_agar_Arabidopsis_thaliana_F_Path_1_3_F147_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,3,F147,3OMG,Roots,3.75,1,Pathogens
1251,MS_agar_Arabidopsis_thaliana_F_Path_1_4_F147_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,4,F147,3OMG,Roots,12.131,1,Pathogens
1252,MS_agar_Arabidopsis_thaliana_F_Path_1_5_F147_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,5,F147,3OMG,Roots,9.094,1,Pathogens
1253,MS_agar_Arabidopsis_thaliana_F_Path_1_6_F147_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,6,F147,3OMG,Roots,3.11,1,Pathogens
